32°42′51″N,32.71409481,117°09′26″W,-117.15729058,0.2481,117.241°
32°42′48″N,32.71345908,117°09′30″W,-117.15830718,0.2256,134.289°
32°43′12″N,32.71998826,117°09′50″W,-117.16376561,0.3326,332.038°
32°42′58″N,32.71612773,117°10′19″W,-117.17196812,0.6335,272.44°
32°43′16″N,32.72116283,117°09′10″W,-117.15271995,0.6141,52.368°
32°43′25″N,32.72363685,117°09′30″W,-117.15842542,0.5674,15.809°
32°43′03″N,32.71763026,117°09′55″W,-117.16534619,0.2803,297.82°
32°42′27″N,32.70750748,117°09′27″W,-117.15762273,0.6034,160.514°
32°43′17″N,32.72151028,117°10′15″W,-117.170937,0.6982,304.852°
32°43′05″N,32.71806814,117°09′19″W,-117.15527619,0.3742,64.503°
32°42′36″N,32.71011747,117°10′00″W,-117.16670677,0.5078,220.091°
32°42′52″N,32.7143939,117°10′24″W,-117.17340444,0.7225,262.615°
32°43′26″N,32.72376271,117°10′03″W,-117.16747606,0.6677,326.173°
32°43′03″N,32.7176339,117°10′11″W,-117.16967952,0.5167,284.692°
32°43′09″N,32.71909861,117°10′13″W,-117.17026451,0.5822,293.515°
32°43′18″N,32.72155217,117°09′10″W,-117.15280015,0.6273,50.161°
32°43′15″N,32.7209205,117°09′01″W,-117.15020698,0.7269,60.473°
32°43′16″N,32.72124212,117°09′19″W,-117.15528048,0.5085,41.574°
32°43′20″N,32.72209503,117°10′03″W,-117.16758506,0.5796,319.292°
32°43′26″N,32.72402268,117°09′48″W,-117.16321001,0.5858,347.816°
32°42′39″N,32.71095213,117°09′38″W,-117.16050572,0.3325,174.197°
32°42′53″N,32.7146956,117°09′00″W,-117.14997812,0.6498,96.363°
32°42′56″N,32.71556215,117°09′35″W,-117.15976874,0.0774,99.03°
32°42′35″N,32.70963983,117°09′19″W,-117.15521061,0.5425,140.979°
32°43′20″N,32.7220946,117°09′39″W,-117.16086463,0.4395,1.662°
32°43′20″N,32.72230076,117°09′17″W,-117.15473167,0.585,39.155°
32°43′03″N,32.7175766,117°09′01″W,-117.15034497,0.6373,78.495°
32°43′04″N,32.71769652,117°09′08″W,-117.15224676,0.5314,75.24°
32°42′57″N,32.71574247,117°10′06″W,-117.16825788,0.4172,270.044°
32°42′19″N,32.70539725,117°09′48″W,-117.16325811,0.7258,190.034°
32°43′25″N,32.72353052,117°09′43″W,-117.16190994,0.5407,354.903°
32°43′06″N,32.71845342,117°10′18″W,-117.17159649,0.6395,287.07°
32°42′23″N,32.70646937,117°10′02″W,-117.16730638,0.7358,209.463°
32°43′24″N,32.72319805,117°09′11″W,-117.15300912,0.6974,42.32°
32°42′23″N,32.70650428,117°09′41″W,-117.16141413,0.6385,181.724°
32°43′07″N,32.71861407,117°10′08″W,-117.16884011,0.4929,293.786°
32°43′13″N,32.72031522,117°09′47″W,-117.16313155,0.338,339.374°
32°43′16″N,32.72102493,117°09′10″W,-117.1527973,0.6047,52.823°
32°42′34″N,32.70934991,117°09′47″W,-117.16302693,0.4558,194.356°
32°42′54″N,32.71494162,117°09′48″W,-117.16331414,0.1409,247.005°
32°43′07″N,32.71865437,117°09′17″W,-117.15473936,0.4204,61.348°
32°43′16″N,32.72106075,117°09′22″W,-117.1560979,0.4684,38.24°
32°42′54″N,32.7151035,117°09′09″W,-117.15238625,0.5077,94.953°
32°42′52″N,32.71435958,117°09′55″W,-117.16527573,0.2617,248.654°
32°42′57″N,32.71569917,117°09′17″W,-117.15468343,0.3722,90.411°
32°43′04″N,32.71789703,117°10′18″W,-117.17155105,0.6267,283.778°
32°43′14″N,32.72056797,117°10′09″W,-117.16905923,0.5714,305.749°
32°43′25″N,32.72348887,117°09′47″W,-117.16293645,0.5464,348.63°
32°42′39″N,32.71096859,117°09′35″W,-117.15964782,0.3401,165.784°
32°42′44″N,32.71216541,117°09′39″W,-117.16070237,0.2479,174.867°
32°43′22″N,32.72282444,117°10′07″W,-117.16863417,0.6578,318.129°
32°42′46″N,32.71289655,117°09′50″W,-117.16400048,0.2595,220.816°
32°42′44″N,32.71232709,117°09′53″W,-117.16485504,0.322,222.932°
32°43′17″N,32.72137731,117°09′04″W,-117.15103178,0.7026,56.301°
32°42′27″N,32.70747075,117°09′14″W,-117.15402566,0.7035,144.307°
32°42′26″N,32.70726344,117°09′27″W,-117.15739771,0.6237,159.898°
32°43′31″N,32.72531976,117°09′19″W,-117.15525423,0.744,27.105°
32°43′15″N,32.720919,117°10′07″W,-117.16865421,0.5675,309.128°
32°43′04″N,32.71786837,117°09′42″W,-117.16178743,0.1528,344.47°
32°43′14″N,32.7206362,117°09′03″W,-117.15096045,0.6791,60.094°
32°42′38″N,32.71047393,117°09′08″W,-117.15234615,0.625,125.601°
32°42′35″N,32.70982539,117°10′00″W,-117.16669571,0.523,218.612°
32°42′54″N,32.71503694,117°10′18″W,-117.17172259,0.6206,265.525°
32°43′31″N,32.72529902,117°09′29″W,-117.15808796,0.6834,14.767°
32°42′51″N,32.71420075,117°09′28″W,-117.15782589,0.2172,119.283°
32°42′51″N,32.71411923,117°09′26″W,-117.15711016,0.2567,115.834°
32°43′22″N,32.72267533,117°10′06″W,-117.16846293,0.6434,318.176°
32°42′26″N,32.70730237,117°09′29″W,-117.15816247,0.6073,163.754°
32°42′50″N,32.713965,117°09′17″W,-117.15482449,0.3841,108.605°
32°43′00″N,32.7165571,117°09′09″W,-117.15252997,0.5006,83.505°
32°42′55″N,32.7154048,117°09′00″W,-117.15000795,0.6445,92.045°
32°43′02″N,32.71735055,117°10′24″W,-117.1734411,0.7272,278.82°
32°42′21″N,32.70596709,117°09′51″W,-117.16408576,0.6975,194.495°
32°43′33″N,32.72596128,117°09′54″W,-117.16487244,0.7401,342.684°
32°43′01″N,32.71700684,117°10′13″W,-117.17040984,0.5494,279.188°
32°42′58″N,32.71599862,117°09′36″W,-117.16005857,0.0623,73.188°
32°43′25″N,32.72348375,117°09′37″W,-117.16030718,0.5373,4.822°
32°43′31″N,32.72537946,117°09′59″W,-117.16633074,0.7329,335.401°
32°43′09″N,32.7192759,117°09′10″W,-117.15274404,0.5431,63.24°
32°43′03″N,32.71744631,117°10′24″W,-117.17332419,0.7215,279.422°
32°43′15″N,32.72088158,117°09′55″W,-117.16524975,0.4302,325.73°
32°42′48″N,32.71345465,117°09′32″W,-117.15898541,0.1995,142.288°
32°42′44″N,32.7120853,117°10′13″W,-117.17015639,0.5849,244.431°
32°43′07″N,32.71850694,117°09′12″W,-117.15333755,0.4894,66.979°
32°42′54″N,32.71513174,117°09′38″W,-117.16056638,0.0516,144.319°
32°43′01″N,32.71680933,117°09′31″W,-117.15851525,0.1667,63.63°
32°43′34″N,32.72605257,117°09′43″W,-117.16190016,0.7145,356.191°
32°43′19″N,32.72206836,117°10′00″W,-117.16679784,0.5494,322.788°
32°43′13″N,32.72015867,117°09′26″W,-117.15723229,0.3788,36.241°
32°43′16″N,32.72098526,117°09′35″W,-117.15975564,0.3708,12.021°
32°43′21″N,32.72250149,117°09′56″W,-117.16556088,0.5351,330.887°
32°42′51″N,32.71412344,117°10′09″W,-117.16903504,0.4757,256.434°
32°43′22″N,32.72290082,117°09′39″W,-117.16077835,0.4954,2.055°
32°43′13″N,32.72019325,117°09′27″W,-117.15763264,0.3676,33.092°
32°42′50″N,32.71387288,117°10′20″W,-117.17219401,0.6588,258.719°
32°42′39″N,32.7108662,117°10′18″W,-117.17155487,0.6958,241.061°
32°42′22″N,32.70617658,117°09′21″W,-117.15575498,0.7299,154.875°
32°42′34″N,32.70950908,117°09′58″W,-117.16601128,0.5172,213.649°
32°42′39″N,32.71073213,117°09′07″W,-117.15183434,0.6396,122.748°
32°43′11″N,32.71973002,117°09′38″W,-117.16069289,0.2768,4.71°
32°42′32″N,32.70882427,117°09′31″W,-117.15851539,0.5006,162.641°
32°43′05″N,32.71809088,117°09′24″W,-117.15656486,0.309,58.248°
32°42′32″N,32.70902513,117°09′16″W,-117.15440844,0.6049,140.079°
32°42′45″N,32.71237021,117°10′21″W,-117.17238806,0.6974,250.505°
32°43′00″N,32.71665239,117°09′51″W,-117.16405895,0.1842,290.068°
32°43′05″N,32.71806986,117°10′23″W,-117.17306702,0.7152,283.026°
32°42′46″N,32.71263918,117°09′58″W,-117.16622944,0.368,234.408°
32°42′56″N,32.71556152,117°09′24″W,-117.15660591,0.2607,92.681°
32°42′31″N,32.70864094,117°09′52″W,-117.16437965,0.5266,201.344°
32°43′06″N,32.718305,117°10′20″W,-117.17209687,0.6645,285.488°
32°43′11″N,32.71968588,117°09′41″W,-117.16127039,0.2731,357.723°
32°42′39″N,32.71083177,117°10′15″W,-117.17084178,0.6611,239.141°
32°43′24″N,32.72335463,117°09′53″W,-117.16475247,0.568,337.941°
32°42′43″N,32.71193935,117°09′47″W,-117.1630297,0.2859,203.317°
32°42′34″N,32.70951149,117°09′20″W,-117.1556659,0.5334,143.79°
32°42′37″N,32.71017218,117°09′46″W,-117.16282462,0.3978,194.744°
32°42′52″N,32.71448798,117°09′07″W,-117.15199243,0.5357,99.279°
32°43′28″N,32.72444111,117°10′05″W,-117.16794567,0.7218,326.444°
32°43′25″N,32.7236169,117°09′17″W,-117.15465766,0.6604,34.456°
32°42′48″N,32.71333257,117°09′05″W,-117.15125002,0.5955,106.208°
32°42′23″N,32.70645061,117°09′33″W,-117.15913022,0.6519,169.963°
32°42′58″N,32.71611107,117°09′26″W,-117.15726152,0.2238,83.382°
32°42′45″N,32.71245529,117°09′46″W,-117.16272529,0.2462,202.818°
32°42′57″N,32.71593697,117°09′09″W,-117.15238768,0.5059,88.44°
32°42′31″N,32.70871388,117°09′26″W,-117.15731203,0.5327,155.685°
32°43′29″N,32.72476538,117°10′02″W,-117.1671669,0.7172,330.452°
32°42′58″N,32.71608902,117°09′19″W,-117.15538746,0.3321,85.809°
32°42′37″N,32.71027759,117°09′13″W,-117.15359876,0.5761,130.924°
32°43′13″N,32.72037011,117°09′17″W,-117.15471627,0.4895,49.15°
32°43′11″N,32.71985966,117°10′18″W,-117.17168875,0.6793,294.797°
32°43′17″N,32.72135577,117°09′34″W,-117.15935267,0.4011,14.534°
32°43′03″N,32.7174181,117°09′55″W,-117.165216,0.2669,295.793°
32°42′59″N,32.71647257,117°09′57″W,-117.16591231,0.2853,280.251°
32°42′49″N,32.71369569,117°09′24″W,-117.15664767,0.2941,118.685°
32°43′06″N,32.71823107,117°09′41″W,-117.16148042,0.1738,352.376°
32°43′18″N,32.72168072,117°09′10″W,-117.15289512,0.6288,49.217°
32°43′00″N,32.71667824,117°10′25″W,-117.17363171,0.7326,275.093°
32°42′36″N,32.70993157,117°09′12″W,-117.15324123,0.6075,131.344°
32°42′35″N,32.70984437,117°09′45″W,-117.16263493,0.4172,192.487°
32°43′05″N,32.71814299,117°09′48″W,-117.1632529,0.2087,322.808°
32°43′07″N,32.71850762,117°08′55″W,-117.14869968,0.7452,75.111°
32°42′34″N,32.70946247,117°09′27″W,-117.15744052,0.4827,153.965°
32°43′01″N,32.71680871,117°10′23″W,-117.17295068,0.694,276.124°
32°42′56″N,32.71554122,117°09′09″W,-117.15250395,0.4991,91.559°
32°42′39″N,32.71094524,117°10′16″W,-117.17100033,0.665,240.129°
32°43′21″N,32.722454,117°09′16″W,-117.15440135,0.6054,39.932°
32°43′10″N,32.7194007,117°10′10″W,-117.1694976,0.5509,297.36°
32°43′34″N,32.72608683,117°09′41″W,-117.16137222,0.7155,358.657°
32°43′01″N,32.71694835,117°10′12″W,-117.16992147,0.5207,279.248°
32°42′47″N,32.71301164,117°09′21″W,-117.15581317,0.3598,121.582°
32°42′36″N,32.70989948,117°09′01″W,-117.15035613,0.743,122.894°
32°43′06″N,32.71827573,117°09′57″W,-117.16595419,0.3331,301.771°
32°42′37″N,32.7102005,117°09′16″W,-117.15433668,0.5481,134.286°
32°43′03″N,32.71761014,117°09′59″W,-117.16637391,0.3337,292.814°
32°42′25″N,32.70697131,117°09′25″W,-117.15701875,0.6504,158.686°
32°43′09″N,32.71905216,117°09′56″W,-117.16552956,0.3454,311.543°
32°43′33″N,32.72583847,117°09′45″W,-117.16254584,0.7033,353.057°
32°43′14″N,32.72063969,117°09′28″W,-117.15773253,0.3908,29.908°
32°42′55″N,32.71535602,117°09′40″W,-117.16117989,0.027,191.95°
32°42′57″N,32.71570375,117°09′47″W,-117.16310784,0.1177,268.848°
32°43′33″N,32.72575245,117°09′29″W,-117.15803693,0.7145,14.357°
32°42′35″N,32.70974897,117°10′18″W,-117.17168568,0.7426,236.126°
32°42′44″N,32.71220939,117°10′17″W,-117.17126455,0.6403,247.614°
32°43′25″N,32.72354479,117°09′29″W,-117.15805078,0.5677,18.1°
32°43′17″N,32.72141796,117°09′22″W,-117.1560827,0.4886,36.529°
32°42′45″N,32.71241988,117°09′54″W,-117.16502356,0.3242,224.973°
32°43′33″N,32.72572268,117°09′26″W,-117.15725117,0.7252,17.896°
32°42′29″N,32.70805201,117°09′56″W,-117.16567832,0.5946,206.702°
32°43′26″N,32.72389947,117°09′57″W,-117.16572998,0.6255,334.409°
32°42′36″N,32.70989803,117°10′05″W,-117.16810843,0.5743,225.346°
32°43′07″N,32.71853837,117°09′32″W,-117.15883192,0.2337,34.08°
32°42′34″N,32.70943171,117°09′52″W,-117.16444428,0.4777,204.15°
32°42′47″N,32.71309202,117°10′18″W,-117.17153254,0.6345,253.252°
32°42′26″N,32.70722624,117°10′06″W,-117.16841179,0.7264,215.921°
32°42′33″N,32.70909215,117°09′32″W,-117.15875986,0.4788,163.604°
32°43′13″N,32.72021468,117°10′07″W,-117.16864356,0.5376,305.142°
32°43′32″N,32.72567113,117°09′54″W,-117.16507246,0.7247,341.335°
32°43′30″N,32.72495147,117°09′40″W,-117.16120984,0.6368,359.341°
32°43′26″N,32.72398282,117°10′06″W,-117.16823677,0.7055,323.876°
32°43′14″N,32.72064315,117°09′14″W,-117.15382261,0.5415,51.236°
32°42′52″N,32.71452703,117°10′19″W,-117.17186735,0.6326,262.401°
32°43′16″N,32.72114896,117°10′12″W,-117.16991488,0.6353,306.067°
32°43′06″N,32.718333,117°09′35″W,-117.15972427,0.196,23.787°
32°43′22″N,32.72265753,117°09′40″W,-117.16111116,0.4783,359.809°
32°43′18″N,32.72174471,117°10′15″W,-117.17088294,0.705,306.079°
32°43′27″N,32.72422732,117°09′56″W,-117.16549534,0.6404,336.386°
32°42′41″N,32.71150898,117°09′07″W,-117.15186443,0.6106,118.596°
32°43′28″N,32.72432693,117°09′41″W,-117.16128902,0.5938,358.848°
32°42′51″N,32.71420022,117°09′08″W,-117.15235578,0.5186,101.825°
32°42′45″N,32.71242418,117°09′06″W,-117.15179684,0.5866,112.979°
32°42′39″N,32.71082698,117°09′10″W,-117.15280005,0.5893,125.167°
32°42′57″N,32.71589367,117°09′43″W,-117.16199821,0.0543,281.439°
32°42′51″N,32.71413481,117°09′32″W,-117.1588781,0.1695,130.822°
32°43′23″N,32.72310796,117°09′51″W,-117.16414269,0.5395,340.752°
32°42′37″N,32.71034776,117°09′24″W,-117.15662199,0.454,145.143°
32°42′58″N,32.71605431,117°08′59″W,-117.14973174,0.6605,88.1°
32°42′49″N,32.71367758,117°10′07″W,-117.16858442,0.4588,251.921°
32°42′52″N,32.7145683,117°10′01″W,-117.16698618,0.3526,256.748°
32°42′35″N,32.70960462,117°09′58″W,-117.16606076,0.5133,214.325°
32°43′17″N,32.72126092,117°10′13″W,-117.17031095,0.6585,305.432°
32°43′02″N,32.71720655,117°10′04″W,-117.16774525,0.4004,284.685°
32°42′48″N,32.71330039,117°09′47″W,-117.16302233,0.2027,213.787°
32°43′26″N,32.72379736,117°09′51″W,-117.16415608,0.585,342.219°
32°43′08″N,32.71893922,117°09′32″W,-117.15886919,0.256,30.201°
32°43′07″N,32.71847676,117°09′57″W,-117.16584999,0.3356,304.334°
32°43′11″N,32.71981103,117°10′11″W,-117.16967506,0.5734,299.403°
32°43′21″N,32.72249798,117°10′07″W,-117.16861725,0.6405,316.847°
32°42′36″N,32.71003882,117°09′44″W,-117.16226262,0.3998,189.873°
32°43′27″N,32.72407152,117°09′47″W,-117.16298148,0.5865,349.155°
32°43′03″N,32.71750376,117°09′12″W,-117.15328031,0.4699,74.945°
32°42′46″N,32.71272199,117°10′12″W,-117.17000614,0.5592,248.114°
32°43′31″N,32.72532142,117°09′25″W,-117.15704066,0.7029,19.541°
32°42′31″N,32.70866501,117°09′32″W,-117.15890083,0.5051,165.442°
32°43′09″N,32.71908108,117°09′37″W,-117.16027317,0.2358,11.53°
32°42′22″N,32.70617599,117°09′35″W,-117.15979688,0.6651,173.539°
32°43′06″N,32.71843887,117°10′07″W,-117.16856376,0.4733,293.229°
32°43′17″N,32.72137167,117°09′15″W,-117.15420258,0.5583,45.779°
32°43′01″N,32.71683729,117°09′52″W,-117.16443191,0.209,291.319°
32°43′00″N,32.71664242,117°09′04″W,-117.15106652,0.5859,83.872°
32°42′48″N,32.71338744,117°09′09″W,-117.15252448,0.5236,108.074°
32°42′25″N,32.70682488,117°09′18″W,-117.1550541,0.7088,150.349°
32°42′44″N,32.71233289,117°09′16″W,-117.15456431,0.4462,121.829°
32°42′41″N,32.71128891,117°09′46″W,-117.16285875,0.3244,198.556°
32°42′31″N,32.70849634,117°09′25″W,-117.15694786,0.5553,154.332°
32°42′44″N,32.71216142,117°09′16″W,-117.15433015,0.4641,122.185°
32°42′22″N,32.70604034,117°09′39″W,-117.16094703,0.6703,179.32°
32°43′18″N,32.72164164,117°09′37″W,-117.16041182,0.4099,5.47°
32°42′49″N,32.71363246,117°09′01″W,-117.15020353,0.6492,102.95°
32°43′06″N,32.71829789,117°10′06″W,-117.16835448,0.4583,292.71°
32°43′09″N,32.71918913,117°08′57″W,-117.14903233,0.7403,71.2°
32°43′03″N,32.71748705,117°09′21″W,-117.15574527,0.3331,68.722°
32°42′28″N,32.70778066,117°09′36″W,-117.15995983,0.5539,173.222°
32°42′53″N,32.71459749,117°09′30″W,-117.15835422,0.1772,116.409°
32°42′56″N,32.7155743,117°09′01″W,-117.15024028,0.6307,91.025°
32°43′07″N,32.71851623,117°09′35″W,-117.15960484,0.2104,24.126°
32°42′43″N,32.71198822,117°08′57″W,-117.14907899,0.7447,110.364°
32°42′48″N,32.7132047,117°10′18″W,-117.17167897,0.6405,254.139°
32°42′38″N,32.71042973,117°09′13″W,-117.15362781,0.568,130.235°
32°42′30″N,32.70830445,117°10′12″W,-117.17011254,0.7346,225.625°
32°43′29″N,32.72463075,117°09′44″W,-117.16230466,0.6187,353.412°
32°42′23″N,32.70648323,117°09′25″W,-117.15688512,0.6847,159.106°
32°43′10″N,32.71947864,117°09′55″W,-117.16514893,0.3503,317.563°
32°43′14″N,32.72041911,117°09′22″W,-117.15604459,0.4365,42.166°
32°42′44″N,32.71226487,117°09′43″W,-117.16194573,0.2452,191.794°
32°43′19″N,32.72187455,117°10′11″W,-117.16973631,0.6581,310.132°
32°42′42″N,32.71154959,117°09′20″W,-117.15561608,0.43,132.314°
32°43′08″N,32.71889147,117°09′24″W,-117.15674428,0.3334,49.181°
32°42′38″N,32.71069028,117°09′03″W,-117.15083441,0.6906,120.339°
32°42′46″N,32.71277948,117°09′02″W,-117.15058247,0.644,108.51°
32°42′50″N,32.71376162,117°09′39″W,-117.16089328,0.137,175.363°
32°42′33″N,32.70918981,117°09′34″W,-117.15933813,0.4638,167.357°
32°42′45″N,32.71258929,117°10′17″W,-117.1713129,0.6334,249.908°
32°42′40″N,32.71119092,117°09′16″W,-117.15433859,0.5026,128.7°
32°43′08″N,32.71897924,117°10′05″W,-117.16816694,0.4689,298.543°
32°42′28″N,32.70791217,117°10′10″W,-117.16945684,0.7278,221.997°
32°43′06″N,32.71819764,117°09′20″W,-117.1556593,0.3583,61.677°
32°43′02″N,32.71727248,117°09′32″W,-117.15893573,0.1639,49.666°
32°42′37″N,32.71019156,117°09′50″W,-117.16386673,0.4161,202.889°
32°43′01″N,32.71696629,117°09′59″W,-117.16644808,0.3233,285.226°
32°43′06″N,32.71845447,117°08′56″W,-117.14888765,0.7336,75.169°
32°43′14″N,32.72053516,117°10′19″W,-117.17205387,0.7189,297.467°
32°42′44″N,32.71210491,117°09′26″W,-117.15725156,0.3357,138.41°
32°42′31″N,32.70855296,117°10′00″W,-117.1667853,0.5971,213.731°
32°42′50″N,32.71384916,117°09′34″W,-117.15952479,0.1589,145.221°
32°43′21″N,32.7225339,117°10′05″W,-117.1679255,0.6155,319.737°
32°42′33″N,32.70911216,117°09′31″W,-117.1586479,0.4794,162.811°
32°43′10″N,32.71947743,117°10′16″W,-117.17105558,0.6349,294.026°
32°42′18″N,32.70506282,117°09′40″W,-117.16099736,0.7378,179.61°
32°42′45″N,32.71257329,117°10′07″W,-117.16861171,0.4894,243.453°
32°43′17″N,32.72132719,117°09′39″W,-117.16085918,0.3865,1.936°
32°43′10″N,32.71954383,117°09′32″W,-117.15878491,0.2951,26.939°
32°43′09″N,32.71906831,117°09′04″W,-117.15121047,0.6186,68.151°
32°42′42″N,32.71177244,117°09′50″W,-117.16387472,0.3185,210.633°
32°42′42″N,32.71166251,117°09′06″W,-117.15168023,0.6151,117.251°
32°43′32″N,32.72553122,117°09′53″W,-117.16471111,0.709,342.693°
32°43′17″N,32.72138276,117°10′16″W,-117.17120365,0.706,303.546°
32°43′17″N,32.72147866,117°09′05″W,-117.15139878,0.6889,54.832°
32°43′25″N,32.72350769,117°09′46″W,-117.16289836,0.5473,348.884°
32°42′29″N,32.70814991,117°09′08″W,-117.15213366,0.7389,135.215°
32°42′54″N,32.71505985,117°09′09″W,-117.15240161,0.5071,95.302°
32°43′11″N,32.71961836,117°09′10″W,-117.15285315,0.5486,60.733°
